# Generated by scripts/import-romance-lexicons.py; do not edit.
# Language-routing membership only: Spanish.
# Pinned wooorm/dictionaries commit: 8cfea406b505e4d7df52d5a19bce525df98c54ab.
# Sources: dictionaries/es/index.dic.
# Pronunciation is owned separately by the pinned MFA pronunciation TSV.
# word	language
cauliforme	es
caulinar	es
caulículo	es
cauro	es
causa	es
causación	es
causador	es
causahabiente	es
causal	es
causalismo	es
causante	es
causar	es
causativo	es
causticar	es
causticidad	es
cauta	es
cautela	es
cautelar	es
cautelosamente	es
cauteloso	es
cauterio	es
cauterización	es
cauterizador	es
cauterizar	es
cautivador	es
cautivar	es
cautiverio	es
cautividad	es
cautivo	es
cauto	es
cautín	es
cava	es
cavadizo	es
cavador	es
cavadura	es
cavar	es
caverna	es
cavernario	es
cavernidad	es
cavernosidad	es
cavernoso	es
caviar	es
cavidad	es
cavilar	es
cavilosamente	es
cavilosidad	es
caviloso	es
cavo	es
cayada	es
cayado	es
cayena	es
cayo	es
cayote	es
caz	es
caza	es
cazabe	es
cazadero	es
cazado	es
cazador	es
cazalla	es
cazallero	es
cazar	es
cazatalentos	es
cazatorpedero	es
cazcalear	es
cazcarria	es
cazo	es
cazolada	es
cazoleja	es
cazolero	es
cazoleta	es
cazoletear	es
cazoletero	es
cazonal	es
cazonete	es
cazuela	es
cazumbrar	es
cazurramente	es
cazurrear	es
cazurro	es
cazuz	es
cazón	es
caída	es
caído	es
caña	es
cañacoro	es
cañada	es
cañadilla	es
cañafístula	es
cañaheja	es
cañamazo	es
cañamón	es
cañar	es
cañavera	es
cañaveral	es
cañaverear	es
cañear	es
cañeramente	es
cañería	es
cañihueco	es
cañivano	es
cañiza	es
cañizo	es
caño	es
cañocazo	es
cañonear	es
cañonera	es
cañuto	es
cañón	es
caótico	es
caústicamente	es
cd	es
cdad	es
ce	es
cea	es
ceba	es
cebada	es
cebadal	es
cebadar	es
cebadazo	es
cebadera	es
cebadero	es
cebador	es
cebadura	es
cebar	es
cebellina	es
cebero	es
cebo	es
cebolla	es
cebollada	es
cebollana	es
cebollar	es
cebollero	es
cebolleta	es
cebollino	es
cebolludo	es
cebra	es
ceburro	es
cebón	es
ceca	es
cecal	es
ceceante	es
ceceantemente	es
cecear	es
ceceoso	es
cecina	es
cecinar	es
ceda	es
cedacear	es
cedacero	es
cedazo	es
cedente	es
ceder	es
cedizo	es
cedrito	es
cedro	es
cedrón	es
cedulario	es
cefalalgia	es
cefalea	es
cefalitis	es
cefalorraquídeo	es
cefalotórax	es
cefalópodo	es
cefear	es
cefo	es
cefálica	es
cefálico	es
cegado	es
cegador	es
cegajear	es
cegar	es
cegato	es
ceguedad	es
ceguera	es
ceiba	es
ceilandés	es
ceilanés	es
ceja	es
cejadero	es
cejador	es
cejar	es
cejijunto	es
cejilla	es
cejudo	es
cejuela	es
celada	es
celador	es
celar	es
celastro	es
celda	es
celebrado	es
celebrador	es
celebrante	es
celebrar	es
celebridad	es
celeminada	es
celeminear	es
celeminero	es
celemín	es
celentéreo	es
celeridad	es
celescopio	es
celeste	es
celestial	es
celestialmente	es
celestina	es
celestinear	es
celestinesco	es
celestino	es
celestre	es
celia	es
celiaco	es
celibato	es
celidonia	es
celinda	es
cella	es
cellisca	es
cellisquear	es
celo	es
celofán	es
celos	es
celosa	es
celosamente	es
celoso	es
celosía	es
celotipia	es
celsitud	es
celsius	es
celta	es
celtiberio	es
celtibérico	es
celtismo	es
celtista	es
celtíbero	es
celular	es
celulario	es
celulita	es
celuloide	es
celulosa	es
celíaco	es
cementar	es
cementerio	es
cementero	es
cemento	es
cementoso	es
cena	es
cenacho	es
cenadero	es
cenador	es
cenagal	es
cenagar	es
cenagoso	es
cenar	es
cencerra	es
cencerrear	es
cencerro	es
cenceño	es
cendal	es
cendolilla	es
cendra	es
cendrar	es
cendrazo	es
cenefa	es
cenegar	es
cenero	es
cenestesia	es
cenia	es
cenicense	es
cenicerense	es
cenicero	es
cenicienta	es
ceniciento	es
cenit	es
cenital	es
ceniza	es
cenizal	es
cenizo	es
cenizoso	es
cenobial	es
cenobio	es
cenobita	es
cenobitismo	es
cenotafio	es
cenote	es
cenozoico	es
censal	es
censar	es
censatario	es
censo	es
censor	es
censorio	es
censual	es
censualista	es
censuario	es
censura	es
censurable	es
censurador	es
censurar	es
censurista	es
cent	es
centaura	es
centaurea	es
centauro	es
centavo	es
centellador	es
centellar	es
centelleante	es
centellear	es
centena	es
centenada	es
centenal	es
centenar	es
centenario	es
centenaza	es
centenero	es
centenilla	es
centeno	es
centenoso	es
centesimal	es
centilitro	es
centiloquio	es
centimano	es
centinela	es
centinodia	es
centiplicado	es
centolla	es
centollo	es
centonar	es
centrada	es
centrado	es
central	es
centralidad	es
centralismo	es
centralista	es
centralita	es
centralización	es
centralizador	es
centralizar	es
centralmente	es
centrar	es
centrifugador	es
centrifugar	es
centro	es
centroafricano	es
centroamericano	es
centroamérica	es
centrocampista	es
centrífuga	es
centrífugo	es
centuplicar	es
centuria	es
centurión	es
centésimo	es
centígrado	es
centímano	es
centímetro	es
centón	es
cenzontle	es
cepa	es
cepeda	es
cepellón	es
cepilladura	es
cepillar	es
cepita	es
cepo	es
ceporro	es
cequia	es
cequiaje	es
cequí	es
cera	es
ceramista	es
cerasta	es
cerbatana	es
cerbero	es
cerca	es
cercado	es
cercador	es
cercanamente	es
cercano	es
cercanía	es
cercar	es
cercas	es
cercear	es
cercen	es
cercenador	es
cercenadura	es
cercenamiento	es
cercenar	es
cerceta	es
cerchar	es
cerchear	es
cercillo	es
cerciorar	es
cerco	es
cercopiteco	es
cercos	es
cercote	es
cercén	es
cerda	es
cerdear	es
cerdito	es
cerdo	es
cerdoso	es
cerdudo	es
cereal	es
cerealista	es
cerebelo	es
cerebración	es
cerebral	es
cerebrina	es
cerebro	es
cerebroespinal	es
cereceda	es
ceremonia	es
ceremonial	es
ceremoniero	es
ceremoniosamente	es
ceremonioso	es
cerero	es
ceresina	es
cereza	es
cerezal	es
cerezo	es
ceriflor	es
cerilla	es
cerillero	es
cerio	es
cerita	es
cerna	es
cernada	es
cerne	es
cernear	es
cernedera	es
cernedero	es
cernedor	es
cerner	es
cernidero	es
cernido	es
cernidura	es
cernir	es
cerno	es
cernícalo	es
cero	es
ceroma	es
ceromancia	es
ceroso	es
cerote	es
cerotear	es
cerquita	es
cerra	es
cerrada	es
cerradera	es
cerradero	es
cerradizo	es
cerrado	es
cerrador	es
cerradura	es
cerraja	es
cerrajear	es
cerrajerillo	es
cerrajero	es
cerrajería	es
cerrajón	es
cerramiento	es
cerrar	es
cerrazón	es
cerrebojar	es
cerrero	es
cerril	es
cerrillar	es
cerro	es
cerrojito	es
cerrojo	es
certamen	es
certeramente	es
certero	es
certeza	es
certidumbre	es
certificado	es
certificador	es
certificar	es
certificatorio	es
certitud	es
certísimo	es
cerulina	es
cerumen	es
cerusa	es
cerusita	es
cerval	es
cervantesco	es
cervantino	es
cervantismo	es
cervantista	es
cervario	es
cervato	es
cervecero	es
cervecita	es
cerveza	es
cervical	es
cervicular	es
cerviguillo	es
cervino	es
cerviz	es
cervuno	es
cerámica	es
cerámico	es
cerífica	es
cerúleo	es
ces	es
cesación	es
cesamiento	es
cesante	es
cesantía	es
cesar	es
cesariano	es
cesariense	es
cesarismo	es
cesarista	es
cese	es
cesio	es
cesionaria	es
cesionario	es
cesión	es
cespitar	es
cesta	es
cestero	es
cestería	es
cesto	es
cestodo	es
cestón	es
cesura	es
cesárea	es
cesáreo	es
cetaria	es
cetario	es
cetona	es
cetrero	es
cetrería	es
cetrino	es
cetro	es
cetáceo	es
ceuta	es
ceutí	es
ceutíes	es
ceñar	es
ceñida	es
ceñido	es
ceñidor	es
ceñir	es
ceño	es
ceñudo	es
cf	es
cfr	es
cgo	es
ch	es
cha	es
chabacanada	es
chabacanería	es
chabacano	es
chabisque	es
chabola	es
chabolismo	es
chabolista	es
chacal	es
chacharear	es
chacho	es
chacina	es
chacinero	es
chacinería	es
chaco	es
chacolotear	es
chacolí	es
chacona	es
chaconada	es
chaconero	es
chacota	es
chacotear	es
chacotero	es
chacra	es
chacó	es
chad	es
chadiano	es
chafaldete	es
chafallar	es
chafar	es
chafarote	es
chafarrinada	es
chafarrinar	es
chafarrocas	es
chaflanar	es
chaflán	es
chaira	es
chal	es
chalación	es
chaladura	es
chalanear	es
chalanesco	es
chalar	es
chalaza	es
chaleco	es
chalequero	es
chalet	es
chalina	es
chalote	es
chalupa	es
chalán	es
chalé	es
chamanismo	es
chamar	es
chamarasca	es
chamarilear	es
chamarilero	es
chamariz	es
chamarra	es
chamba	es
chambelán	es
chambergo	es
chamberguilla	es
chambilla	es
chamelar	es
chamicera	es
chamicero	es
chamiza	es
chamizo	es
chamorrar	es
chamorro	es
champar	es
champaña	es
champurrar	es
champán	es
champú	es
chamullar	es
chamurrar	es
chamuscado	es
chamuscar	es
chamusquina	es
chamán	es
chamánico	es
chanca	es
chance	es
chancear	es
chancero	es
chancho	es
chanchullero	es
chanchullo	es
chanciller	es
chancla	es
chancleta	es
chancletear	es
chanclo	es
chancro	es
chanelar	es
chanfaina	es
changar	es
changarra	es
changarro	es
chanquear	es
chanquete	es
chantaje	es
chantajear	es
chantajista	es
chantar	es
chantre	es
chanza	es
chanzoneta	es
chanzonetero	es
chaola	es
chapa	es
chapado	es
chapalear	es
chapaleta	es
chapaletear	es
chapar	es
chaparra	es
chaparrada	es
chaparral	es
chaparrear	es
chaparreras	es
chaparrete	es
chaparro	es
chaparrudo	es
chaparrón	es
chapatal	es
chapear	es
chapela	es
chaperonado	es
chaperón	es
chapeta	es
chapetonada	es
chapetón	es
chapinero	es
chapinete	es
chapisca	es
chapitel	es
chaple	es
chapo	es
chapodar	es
chapotear	es
chapoteo	es
chapucear	es
chapuceramente	es
chapucero	es
chapullar	es
chapurrar	es
chapurrear	es
chapuz	es
chapuzar	es
chapuzón	es
chapín	es
chaqueta	es
chaquetear	es
chaquetero	es
chaquetón	es
chaqueño	es
chaqué	es
charada	es
charambita	es
charanga	es
charango	es
charanguero	es
charca	es
charcas	es
charco	es
charcutería	es
charla	es
charlador	es
charlar	es
charlatanear	es
charlatanería	es
charlatanismo	es
charlatán	es
charlear	es
charlo	es
charlotear	es
charnela	es
charol	es
charolar	es
charolista	es
charranear	es
charrar	es
charretera	es
charrúa	es
chartreuse	es
chascar	es
chascarro	es
chasco	es
chasis	es
chaspar	es
chaspear	es
chasqueador	es
chasquear	es
chasquido	es
chat	es
chatarra	es
chatarrear	es
chatarrero	es
chatarrería	es
chatear	es
chato	es
chauvinismo	es
chaval	es
chaveta	es
chavetero	es
chavo	es
chavó	es
chayote	es
chazar	es
che	es
checa	es
checo	es
checoslovaco	es
chef	es
chelín	es
chepa	es
cheque	es
chequear	es
chequera	es
cherchar	es
cherriar	es
cheviot	es
chibcha	es
chic	es
chica	es
chicana	es
chicanear	es
chicano	es
chicha	es
chicharra	es
chicharrar	es
chicharrear	es
chicharrera	es
chicharrero	es
chicharro	es
chicharrón	es
chiche	es
chichear	es
chichimeco	es
chichón	es
chiclana	es
chiclanero	es
chicle	es
chico	es
chicolear	es
chicoria	es
chicote	es
chicozapote	es
chifla	es
chiflado	es
chifladura	es
chiflar	es
chiflato	es
chifle	es
chiflete	es
chigre	es
chihuahua	es
chilaba	es
chile	es
chilenismo	es
chileno	es
chilindrina	es
chilindrinero	es
chilindrón	es
chilla	es
chillador	es
chillar	es
chillido	es
chillo	es
chillón	es
chimango	es
chimenea	es
chimpancé	es
china	es
chinar	es
chinarro	es
chinchar	es
chinche	es
chincheta	es
chinchilla	es
chinchorrear	es
chinchorrero	es
chinchorro	es
chinchoso	es
chinela	es
chinesco	es
chingar	es
chinglar	es
chino	es
chip	es
chipre	es
chipriota	es
chiquero	es
chiquilicuatro	es
chiquillada	es
chiquirritico	es
chiquito	es
chiquitín	es
chiribita	es
chirigota	es
chirigotear	es
chirigotero	es
chirimbolo	es
chirimoya	es
chirimoyo	es
chirimía	es
chiringuito	es
chirinola	es
chiripa	es
chiripear	es
chirivella	es
chirivía	es
chirla	es
chirlar	es
chirlatar	es
chirle	es
chirlear	es
chirlo	es
chirona	es
chirrear	es
chirriador	es
chirriante	es
chirriantemente	es
chirriar	es
chirrichote	es
chirrido	es
chirrionero	es
chirrisquear	es
chirrión	es
chirumba	es
chirumbela	es
chirumen	es
chis	es
chiscar	es
chiscarra	es
chisguete	es
chisme	es
chismear	es
chismorrear	es
chismoso	es
chismotear	es
chispa	es
chispeante	es
chispear	es
chispero	es
chispo	es
chisporrotear	es
chisposo	es
chisquero	es
chist	es
chistar	es
chiste	es
chistera	es
chistosamente	es
chistoso	es
chita	es
chitar	es
chito	es
chiton	es
chivar	es
chivata	es
chivatada	es
chivatazo	es
chivatear	es
chivato	es
chivo	es
cho	es
choca	es
chocante	es
chocantemente	es
chocar	es
chocarrear	es
chocarrero	es
chocarrería	es
chocha	es
chochaperdiz	es
chochear	es
chochez	es
chocho	es
chochín	es
choclar	es
choclo	es
choco	es
chocoano	es
chocolate	es
chocolatera	es
chocolatero	es
chocolatina	es
chocó	es
chofer	es
chofeta	es
chola	es
cholla	es
chollo	es
chopa	es
chopo	es
choque	es
chorar	es
chori	es
choricear	es
choricera	es
choricero	es
chorizar	es
chorizo	es
chorla	es
chorlito	es
chorlo	es
chorra	es
chorrada	es
chorreadura	es
chorrear	es
chorreo	es
chorrera	es
chorretada	es
chorretón	es
chorreón	es
chorro	es
chospar	es
chota	es
chotacabras	es
chotear	es
chotis	es
choto	es
chotuno	es
chova	es
chovinismo	es
chovinista	es
choza	es
chozo	es
chozpar	es
chubasco	es
chubasquero	es
chubutense	es
chucero	es
chuchear	es
chuchero	es
chuchería	es
chucho	es
chueca	es
chueta	es
chufa	es
chufar	es
chufero	es
chufeta	es
chuflar	es
chufleta	es
chufletear	es
chufletero	es
chulada	es
chulapo	es
chulear	es
chulería	es
chulesco	es
chuleta	es
chuletón	es
chulo	es
chumacera	es
chumbera	es
chumbo	es
chunga	es
chungo	es
chunguear	es
chupa	es
chupacirios	es
chupada	es
chupadero	es
chupado	es
chupador	es
chupalandero	es
chupar	es
chupatintas	es
chuperretear	es
chupeta	es
chupete	es
chupetear	es
chupi	es
chupinazo	es
chupón	es
churrar	es
churrascar	es
churre	es
churrero	es
churretada	es
churrete	es
churretoso	es
churriana	es
churrigueresco	es
churriguerismo	es
churriguerista	es
churritar	es
churro	es
churrupear	es
churruscar	es
churumbel	es
churumbela	es
chus	es
chuscada	es
chuscamente	es
chusco	es
chusma	es
chusquero	es
chut	es
chutar	es
chute	es
chuzo	es
cháchara	es
chándal	es
chárter	es
chófer	es
ciabogar	es
cianato	es
cianea	es
cianhídrico	es
cianita	es
cianosis	es
cianuro	es
cianí	es
ciar	es
cibeleo	es
cibelina	es
cibera	es
cibercafé	es
ciberespacio	es
cibernauta	es
cibernético	es
cicalar	es
cicatear	es
cicatero	es
cicatería	es
cicatriz	es
cicatrización	es
cicatrizante	es
cicatrizar	es
cicatrizativo	es
cicerone	es
ciceroniano	es
cicerón	es
ciclable	es
ciclamor	es
ciclar	es
ciclismo	es
ciclista	es
ciclo	es
ciclogénesis	es
cicloidal	es
cicloide	es
cicloideo	es
ciclomotor	es
ciclorama	es
ciclostil	es
ciclotimia	es
ciclístico	es
ciclón	es
ciclónica	es
ciclónico	es
ciconiforme	es
cicuta	es
cicutina	es
cid	es
cidra	es
cidro	es
ciegamente	es
ciego	es
cielo	es
ciempiés	es
ciempozuelos	es
cien	es
ciencia	es
cieno	es
cienoso	es
cientificismo	es
cientifismo	es
ciento	es
científicamente	es
científico	es
cierne	es
cierre	es
cierta	es
ciertamente	es
cierto	es
cierva	es
ciervo	es
cierzas	es
cierzo	es
cieza	es
cifosis	es
cifra	es
cifradamente	es
cifrado	es
cifrar	es
cigala	es
cigarra	es
cigarral	es
cigarrera	es
cigarrero	es
cigarro	es
cigofilácea	es
cigofiláceo	es
cigoto	es
cigoñal	es
cigoñino	es
ciguatar	es
cigüete	es
cigüeña	es
cigüeñal	es
cilantro	es
ciliado	es
ciliar	es
cilicio	es
cilindrada	es
cilindrar	es
cilindro	es
cilio	es
cilla	es
cillerero	es
cillero	es
cilíndrica	es
cilíndrico	es
cima	es
cimacio	es
cimar	es
cimarrón	es
cimbalero	es
cimbalillo	es
cimbalista	es
cimbel	es
cimblar	es
cimborrio	es
cimbra	es
cimbrar	es
cimbreante	es
cimbrear	es
cimbrio	es
cimbro	es
cimentación	es
cimentado	es
cimentador	es
cimentar	es
cimento	es
cimera	es
cimerio	es
cimero	es
cimiento	es
cimillo	es
cimitarra	es
cimofana	es
cinabrio	es
cinamomo	es
cinc	es
cinca	es
cincado	es
cincel	es
cincelador	es
cinceladura	es
cincelar	es
cincha	es
cinchado	es
cinchadura	es
cinchar	es
cincho	es
cinchuela	es
cinchuelo	es
cinco	es
cincoenrama	es
cincograbado	es
cincomesino	es
cincuenta	es
cincuentavo	es
cincuentena	es
cincuentenario	es
cincuenteno	es
cincuentón	es
cine	es
cineasta	es
cinema	es
cinematografiar	es
cinematografía	es
cinematográfico	es
cinematógrafo	es
cinemática	es
cinemático	es
cineraria	es
cinerario	es
cinericio	es
cinglar	es
cinismo	es
cinoglosa	es
cinquero	es
cinqueño	es
cinta	es
cintadero	es
cintagorda	es
cintajo	es
cintar	es
cintarazo	es
cintarear	es
cintero	es
cintilar	es
cinto	es
cintos	es
cintura	es
cinturita	es
cinturón	es
cinámico	es
cinéreo	es
cinésica	es
cinética	es
cinético	es
cipariso	es
cipayo	es
ciperáceas	es
ciperáceo	es
cipo	es
cipote	es
cipresillo	es
cipresino	es
ciprés	es
ciquiricata	es
ciquitroque	es
circasiano	es
circe	es
circense	es
circo	es
circona	es
circonio	es
circuir	es
circuito	es
circulante	es
circular	es
circularidad	es
circularmente	es
circulatorio	es
circumpolar	es
circuncidar	es
circuncisa	es
circuncisión	es
circunciso	es
circundante	es
circundar	es
circunferencia	es
circunferencial	es
circunferencialmente	es
circunferente	es
circunferir	es
circunflejo	es
circunfuso	es
circunlocución	es
circunloquio	es
circunnavegar	es
circunscribir	es
circunscripción	es
circunscrito	es
circunsolar	es
circunspección	es
circunspecto	es
circunstancia	es
circunstanciado	es
circunstancial	es
circunstanciar	es
circunstante	es
circunvalar	es
circunvecino	es
circunvenir	es
circunvolar	es
circunvolución	es
circunyacente	es
circón	es
cirenaico	es
cireneo	es
cirial	es
cirio	es
cirro	es
cirrosis	es
cirroso	es
cirrípedo	es
cirrópodo	es
ciruela	es
ciruelo	es
cirugía	es
cirujano	es
cirílico	es
ciscar	es
cisco	es
cisjordania	es
cisma	es
cismar	es
cismontano	es
cismático	es
cisne	es
cisoria	es
cisquera	es
cisquero	es
cista	es
cisterciense	es
cisterna	es
cisticerco	es
cisticercosis	es
cistitis	es
cistácea	es
cistáceo	es
cistíneo	es
cisura	es
cit	es
cita	es
citación	es
citador	es
citano	es
citar	es
citara	es
citarilla	es
citarista	es
citarizar	es
citereo	es
citerior	es
citocromo	es
citoesqueleto	es
citoplasma	es
citrato	es
citricultor	es
citrina	es
citrino	es
ciudad	es
ciudadano	es
ciudadanía	es
ciudadela	es
civeta	es
civil	es
civilidad	es
civilista	es
civilización	es
civilizador	es
civilizar	es
civilmente	es
civilísima	es
civismo	es
cizalla	es
cizalladura	es
cizallar	es
cizaña	es
cizañar	es
cizañear	es
cizañero	es
ciánico	es
ciénaga	es
ciénega	es
cl	es
clac	es
clamar	es
clamor	es
clamorear	es
clamoroso	es
clan	es
clandestinamente	es
clandestinidad	es
clandestino	es
claque	es
claqué	es
clara	es
claraboya	es
claramente	es
clarar	es
clarear	es
clarecer	es
clareo	es
clarete	es
clareza	es
claridad	es
clarificar	es
clarinete	es
clarinetista	es
clarisa	es
clarividencia	es
clarividente	es
clarividentemente	es
clarión	es
claro	es
claror	es
claroscuro	es
clarucho	es
clarín	es
clase	es
clasema	es
clasicismo	es
clasicista	es
clasificado	es
clasificador	es
clasificar	es
clasificatorio	es
clasista	es
claudia	es
claudicar	es
claustra	es
claustral	es
claustrar	es
claustro	es
claustrofobia	es
clausular	es
clausura	es
clausurar	es
clava	es
clavada	es
clavadizo	es
clavado	es
clavadura	es
claval	es
clavar	es
clavazón	es
clave	es
clavecín	es
clavel	es
clavelito	es
clavellina	es
clavera	es
clavero	es
clavetear	es
clavicordio	es
clavicular	es
clavicémbalo	es
clavija	es
clavijera	es
clavijero	es
clavito	es
clavo	es
clavícula	es
claxon	es
clemencia	es
clemente	es
clementina	es
clemátide	es
clepsidra	es
cleptomanía	es
cleptomaníaco	es
cleptómano	es
clerecía	es
clerical	es
clericalismo	es
clericalmente	es
clericatura	es
clero	es
clerofobia	es
clic	es
cliché	es
clienta	es
cliente	es
clientela	es
clientelismo	es
clima	es
climaterio	es
climatizar	es
climatología	es
climatérico	es
climático	es
clinopodio	es
clip	es
clipperton	es
clisar	es
clister	es
clisterizar	es
clisé	es
clitoriano	es
cloaca	es
cloc	es
clocar	es
clon	es
clonación	es
clonar	es
cloquear	es
cloqueo	es
clorar	es
clorato	es
clorhidrato	es
clorhídrico	es
clorita	es
cloro	es
cloroacético	es
clorofila	es
clorofilo	es
cloroformizar	es
cloroformo	es
cloroplasto	es
clorosis	es
clorurar	es
cloruro	es
clorótico	es
club	es
clubs	es
clueco	es
cluniacense	es
cluniense	es
clámide	es
clásica	es
clásico	es
cláusula	es
cláxones	es
clérigo	es
clímax	es
clínica	es
clínico	es
clípeo	es
clíper	es
clítoris	es
clórico	es
clúster	es
cm	es
cnidario	es
coa	es
coaccionar	es
